"234 x 400","234 x 400"
"234 x 60","234 x 60"
"250 x 250","250 x 250"
"300 x 50","300 x 50"
"3D Secure","3D Secure"
"3D Secure Card Validation","3D Secure kaartvalidatie"
"3D Secure validation is required for Maestro cards. Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","3D Secure validation is required for Maestro cards. Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>."
"468 x 60","468 x 60"
"728 x 90","728 x 90"
"800 x 66","800 x 66"
"<a href=""http://www.magentocommerce.com/paypal"">Start accepting payments via PayPal!</a>","<a href=""http://www.magentocommerce.com/paypal"">Start accepting payments via PayPal!</a>"
"A case that has been resolved and close requires a reimbursement.","A case that has been resolved and close requires a reimbursement."
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof."
"A reversal has occurred on this transaction because you have given the customer a refund.","A reversal has occurred on this transaction because you have given the customer a refund."
"A reversal has occurred on this transaction due to a chargeback by your customer.","A reversal has occurred on this transaction due to a chargeback by your customer."
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","A reversal has occurred on this transaction due to a complaint about the transaction from your customer."
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","A reversal has occurred on this transaction due to your customer triggering a money-back guarantee."
"A value is required for live mode. Refer to your CardinalCommerce agreement.","Er is een waarde nodig voor live-modus. Zie uw CardinalCommerce overeenkomst"
"ACH Deposit (Hold for Dispute or Other Investigation)","ACH Deposit (Houd vast for conflict of ander onderzoek)"
"ACH Deposit (Reversal)","ACH Deposit (Herroeping)"
"ACH Funding for Funds Recovery from Account Balance","ACH Funding for Funds Recovery from Account Balance"
"ACH Withdrawal","ACH Opname"
"API Authentication Methods","API Authentication Methods"
"API Certificate","API Certificate"
"API Password","API wachtwoord"
"API Signature","API handtekening"
"API Username","API gebruikersnaam"
"API Uses Proxy","API gebruikt Proxy"
"API/Integration","API/Integratie"
"API/Integration Settings","API/Integratieinstellingen"
"Ability for buyer to purchase without PayPal account.","Koper kan zonder een PayPal account ook afrekenen (PayPal account is niet verplicht)"
"Accept PayPal payments in your shopping cart. PayPal will process your credit card payments through the Payflow Pro Gateway.","Accepteer PayPal betalingen in uw winkelwagen. PayPal zal uw credit card betalingen via de 'Payflow Pro Gateway' verwerken."
"Accept credit card and PayPal payments securely.","Accept credit card and PayPal payments securely."
"Accept credit cards, debit cards and PayPal payments securely.","Accept credit cards, debit cards and PayPal payments securely."
"Accept payments in your shopping cart. PayPal will process your card payments through the Payflow Gateway.","Accept payments in your shopping cart. PayPal will process your card payments through the Payflow Gateway."
"Accept payments with a PCI compliant checkout that keeps customers on your site.","Accept payments with a PCI compliant checkout that keeps customers on your site."
"Accept payments with a PCI-compliant checkout that keeps customers on your site.","Accept payments with a PCI-compliant checkout that keeps customers on your site."
"Accept payments with a PCI-compliant checkout that keeps customers on your site.  Includes a merchant account from PayPal.","Accept payments with a PCI-compliant checkout that keeps customers on your site.  Includes a merchant account from PayPal."
"Accept payments with a PCI-compliant checkout that keeps customers on your site. For use with your own merchant account.","Accept payments with a PCI-compliant checkout that keeps customers on your site. For use with your own merchant account."
"Accept payments with a completely customizable checkout page.","Accept payments with a completely customizable checkout page."
"Accept payments with a completely customizable checkout.","Accept payments with a completely customizable checkout."
"Accept payments without customers leaving your website. Many popular web-hosting services and shopping carts come with the Payflow payment gateways built in, so they are easy to set up.","Accepteer betalingen zonder dat klanten uw website hoeven te verlaten. Veel populaire web-hosting services en winkelwagens komen met de 'Payflow payment gateway' dus zijn eenvoudig in te stellen."
"Acceptance Mark","Acceptatie-indicatie"
"Acceptance Mark Image","Acceptatie-indicatie afbeelding"
"Account-to-Account Payment, initiated by PayPal","Account-naar-Account Betaling, op initiatief van PayPal"
"Add PayPal as an additional payment method to your checkout page to increase your sales.","Add PayPal as an additional payment method to your checkout page to increase your sales."
"Add PayPal as an additional payment method to your checkout page.","Add PayPal as an additional payment method to your checkout page."
"Add an Express Checkout button to your existing shopping cart for quick and easy credit card payments. PayPal handles all payment processing.","Voeg een Express Checkout-knop toe aan uw bestaande winkelwagentje voor snelle en eenvoudige credit card betalingen. PayPal verwerkt alle betalingen."
"Add another payment method to your existing solution or as a stand-alone option.","Add another payment method to your existing solution or as a stand-alone option."
"Additional Options","Extra opties"
"Address","Adres"
"Address Verification System Response","Antwoord adresverificatie systeem"
"Advanced Settings","Extra instellingen"
"Advertise Paypal Credit","Advertise Paypal Credit"
"All the address information matched","Alle adresinformatie komt overeen"
"Allow in Billing Agreement Wizard","Toestaan in facturatie overeenkomsten-wizard"
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile)."
"Allowed Credit Card Types","Toegestane credit card typen"
"Also affects mini-shopping cart.","Ook van invloed op de mini-winkelwagen."
"Ask Customer","Vraag klant"
"Attempted Authentication, Bad Result","Gepoogde authenticatie, slecht resultaat "
"Attempted Authentication, Good Result","Gepoogde authenticatie, goed resultaat "
"Auction Payment other than through eBay","Veilig-betaling anders dan via eBay"
"Authenticated, Bad Result","Geauthenticeerd, slecht resultaat"
"Authenticated, Good Result","Geauthenticeerd, goed resultaat"
"Authorization","Authorisatie"
"Authorization Honor Period (days)","Authorization Honor Period (days)"
"Authorization expired.","Authorization expired."
"Authorization transaction is required to void.","Autorisatie transactie is verplicht om nietig verklaard te worden."
"Authorization was voided by merchant.","Authorization was voided by merchant."
"Authorized amount of %s.","Autorisatiewaarde %s."
"Authorizing amount of %s is pending approval on gateway.","Autorisatie-bedrag van %s is in afwachting van acceptatie bij het betaalplatform"
"Auto","Automatisch"
"AutoSweep","AutoSweep"
"Available Balance","Beschikbaar balans"
"Balance Manager Account Bonus","Balans beheerder account bonus"
"Basic Settings - PayPal Express Checkout","Basic Settings - PayPal Express Checkout"
"Basic Settings - PayPal Integral Evolution","Basic Settings - PayPal Integral Evolution"
"Basic Settings - PayPal Pasarela integral","Basic Settings - PayPal Pasarela integral"
"Basic Settings - PayPal Payflow Link","Basic Settings - PayPal Payflow Link"
"Basic Settings - PayPal Payflow Pro","Basic Settings - PayPal Payflow Pro"
"Basic Settings - PayPal Payments Advanced","Basic Settings - PayPal Payments Advanced"
"Basic Settings - PayPal Payments Pro","Basic Settings - PayPal Payments Pro"
"Basic Settings - PayPal Payments Pro Hosted Solution","Basic Settings - PayPal Payments Pro Hosted Solution"
"Basic Settings - PayPal Payments Standard","Basic Settings - PayPal Payments Standard"
"Basic Settings - PayPal Pro","Basic Settings - PayPal Pro"
"Basic Settings - PayPal Website Payments Plus","Basic Settings - PayPal Website Payments Plus"
"Basic Settings - PayPal Website Payments Pro","Basic Settings - PayPal Website Payments Pro"
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Basic Settings - PayPal Website Payments Pro Hosted Solution"
"Basic Settings - PayPal Website Payments Pro Payflow Edition","Basic Settings - PayPal Website Payments Pro Payflow Edition"
"Basic Settings - PayPal Website Payments Standard","Basic Settings - PayPal Website Payments Standard"
"Billing Address","Factuuradres"
"Billing Agreement Signup","Billing Agreement Signup"
"Billing Agreement Signup ","Billing Agreement Signup "
"Billing Information","Billing Information"
"Bonus for first ACH Use","Bonus voor eerste ACH gebruik"
"Both section above must be complete. ","Beide secties hierboven moeten compleet zijn."
"Buyer Credit Payment","Koper kredietbetaling"
"Buyer claims that a possible duplicate payment was made to the merchant.","Buyer claims that a possible duplicate payment was made to the merchant."
"Buyer claims that he did not receive goods or service.","Buyer claims that he did not receive goods or service."
"Buyer claims that he/she did not authorize transaction.","Buyer claims that he/she did not authorize transaction."
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","Buyer claims that the goods or service received differ from merchant’s description of the goods or service."
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","Buyer claims that the received merchandise is unsatisfactory, defective, or damaged."
"Buyer\'s Tax ID","Buyer\'s Tax ID"
"Buyer\'s Tax ID Type","Buyer\'s Tax ID Type"
"By default it is ""reports.paypal.com"".","By default it is ""reports.paypal.com""."
"CNPJ","CNPJ"
"CPF","CPF"
"CVV Entry is Editable","CVV Entry is Editable"
"CVV2 Check Result by PayPal","CVV2 Check Result by PayPal"
"Can not send new order email.","Can not send new order email."
"Cannot create target file for reading reports.","Cannot create target file for reading reports."
"Catalog Category Page","Catalog Category Page"
"Catalog Product Page","Catalog Product Page"
"Centinel API URL","Centinel API URL"
"Centinel Custom API URL","Centinel Custom API URL"
"Charge-off","Charge-off"
"Chargeback","Chargeback"
"Chargeback by customer.","Chargeback by customer."
"Checkout Cart Page","Checkout Cart Page"
"Checkout with PayPal","Checkout with PayPal"
"Checkout with PayPal Paypal Credit","Checkout with PayPal Paypal Credit"
"Choose a secure bundled payment solution for your business.","Choose a secure bundled payment solution for your business."
"City","Plaats"
"Click here if you are not redirected within 10 seconds...","Click here if you are not redirected within 10 seconds..."
"Close","Sluiten"
"Company","Bedrijfsnaam"
"Complaint","Complaint"
"Completion Date","Datum van"
"Configure","Configureren"
"Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site.","Connect your merchant account with a PCI-compliant gateway that lets customers pay without leaving your site."
"Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site.","Connect your merchant account with a fully customizable gateway that lets customers pay without leaving your site."
"Connecting to PayPal SFTP server to fetch new reports. Are you sure you want to proceed?","Connecting to PayPal SFTP server to fetch new reports. Are you sure you want to proceed?"
"Continue","Ga verder"
"Countries Payment Applicable From","Countries Payment Applicable From"
"Country","Land"
"Coupon Redemption","Kortingscode verlossing"
"Credit","Credit"
"Credit Card Settings","Credit Card Settings"
"Currency Conversion required to cover negative balance","Currency Conversion required to cover negative balance"
"Custom","Op maat"
"Custom Endpoint Hostname or IP-Address","Custom Endpoint Hostname or IP-Address"
"Custom Path","Custom Path"
"Customer Information","Klantgegevens"
"Customer complaint.","Klacht van de klant."
"Customer did not include a confirmed address.","Customer did not include a confirmed address."
"Customer failed to pay.","Klant niet betaald."
"Customer triggered a money-back guarantee.","Customer triggered a money-back guarantee."
"Customer used non-confirmed address.","Customer used non-confirmed address."
"Daily","Dagelijks"
"Debit","Debit"
"Debit Card Cash Back","Debit Card Terugbetaling"
"Debit Card Transaction","Debit Card transactie"
"Debit or Credit","Debit of Credit"
"Debug Mode","Debug modues"
"Direct Payment API","Direct Payment API"
"Discount","Korting"
"Display","Display"
"Display Express Checkout in the Payment Information step","Display Express Checkout in the Payment Information step"
"Display on Product Details Page","Display on Product Details Page"
"Display on Shopping Cart","Display on Shopping Cart"
"Displays on catalog pages and homepage.","Displays on catalog pages and homepage."
"Dispute","Geschil"
"Don't have a PayPal account? Simply enter your email address.","Don't have a PayPal account? Simply enter your email address."
"Don’t have a PayPal merchant account? You can still accept credit card payments through the Payflow Pro Gateway.","Don’t have a PayPal merchant account? You can still accept credit card payments through the Payflow Pro Gateway."
"Dynamic","Dynamisch"
"EFT Funding (German banking)","EFT Funding (German banking)"
"Edit","Bewerk"
"Edit Payment Information","Edit Payment Information"
"Edit Shopping Cart","Winkelwagen bewerken"
"Email Address","E-mailadres"
"Email Associated with PayPal Merchant Account","E-mail gekoppeld aan PayPal Merchant Account"
"Email Associated with PayPal Merchant Account (Optional)","E-mail gekoppeld aan PayPal Merchant Account (Optional)"
"Enable Automatic Fetching","Enable Automatic Fetching"
"Enable Express Checkout","Enable Express Checkout"
"Enable PayPal Guest Checkout","Enable PayPal Guest Checkout"
"Enable Payflow Link","Enable Payflow Link"
"Enable Paypal Credit","Enable Paypal Credit"
"Enable SSL verification","Enable SSL verification"
"Enable this Solution","Enable this Solution"
"Enabled","Ingeschakeld"
"Event","Evenement"
"Event Code","Event Code"
"Every 10 days","Every 10 days"
"Every 14 days","Every 14 days"
"Every 3 days","Every 3 days"
"Every 30 days","Every 30 days"
"Every 40 days","Every 40 days"
"Every 7 days","Every 7 days"
"Exact Match. Address and Postal Code. International","Exact Match. Address and Postal Code. International"
"Exact Match. Address and Postal Code. UK-specific","Exact Match. Address and Postal Code. UK-specific"
"Exact Match. Address and nine-digit ZIP code","Exact Match. Address and nine-digit ZIP code"
"Explanation: %s.","Explanation: %s."
"Express Checkout","Express Checkout"
"Express Checkout (Payflow Edition) Settings","Express Checkout (Payflow Edition) Settings"
"Express Checkout APIs","Express Checkout APIs"
"Express Checkout Settings","Express Checkout Settings"
"Express Checkout and Order have been canceled.","Express Checkout en de bestelling zijn geannuleerd."
"Express Checkout has been canceled.","Express Checkout is geannuleerd"
"Failed to fetch reports from '%s@%s'.","Failed to fetch reports from '%s@%s'."
"Fax","Faxnummer"
"Fee Amount","Fee Amount"
"Fee Debit or Credit","Fee Debit or Credit"
"Fee Reversal","Fee Reversal"
"Fee: Foreign ACH Withdrawal","Fee: Foreign ACH Withdrawal"
"Fee: Mass Pay Request","Fee: Mass Pay Request"
"Fee: Web Site Payments Pro Account Monthly","Fee: Web Site Payments Pro Account Monthly"
"Fee: WorldLink Check Withdrawal","Fee: WorldLink Check Withdrawal"
"Fetch","Verkrijg"
"Fetch Updates","Fetch Updates"
"Fetched %s report rows from '%s@%s'.","Fetched %s report rows from '%s@%s'."
"For Virtual Quotes Only","For Virtual Quotes Only"
"Frontend Experience Settings","Frontend Experience Settings"
"Funding","Funding"
"General (Authorization)","General (Authorization)"
"General (Dividend)","General (Dividend)"
"General (Funds Transfer from PayPal Account to Another)","General (Funds Transfer from PayPal Account to Another)"
"General (Purchase with a credit card)","General (Purchase with a credit card)"
"General Adjustment without businessrelated event","General Adjustment without businessrelated event"
"General Currency Conversion","General Currency Conversion"
"General Funding of PayPal Account ","General Funding of PayPal Account "
"General Redemption","General Redemption"
"General Withdrawal from PayPal Account","General Withdrawal from PayPal Account"
"General. Product no longer supported","General. Product no longer supported"
"General: Use of PayPal account for purchasing as well as receiving payments","General: Use of PayPal account for purchasing as well as receiving payments"
"General: Withdrawal from PayPal Account","General: Withdrawal from PayPal Account"
"General: Withdrawal to Non-Bank Entity","General: Withdrawal to Non-Bank Entity"
"General: adjustment of a type not belonging to the other T12xx categories","General: adjustment of a type not belonging to the other T12xx categories"
"General: bonus of a type not belonging to the other T08xx categories","General: bonus of a type not belonging to the other T08xx categories"
"General: event not yet categorized","General: event not yet categorized"
"General: non-payment fee of a type not belonging to the other T01xx categories","General: non-payment fee of a type not belonging to the other T01xx categories"
"General: received payment of a type not belonging to the other T00xx categories","General: received payment of a type not belonging to the other T00xx categories"
"General: reversal of a type not belonging to the other T11xx categories","General: reversal of a type not belonging to the other T11xx categories"
"General: temporary hold of a type not belonging to the other T15xx categories","General: temporary hold of a type not belonging to the other T15xx categories"
"Get Credentials from PayPal","Get Credentials from PayPal"
"Get Publisher ID from PayPal","Get Publisher ID from PayPal"
"Gift Certificate Payment: purchase of Gift Certificate","Gift Certificate Payment: purchase of Gift Certificate"
"Gift Certificate Redemption","Gift Certificate Redemption"
"Gross Amount","Gross Amount"
"Header (center)","Header (center)"
"Header Background Color","Header Background Color"
"Header Border Color","Header Border Color"
"Header Image URL","Header Image URL"
"Help","Help"
"Hidden Virtual PayPal Debit Card Transaction","Hidden Virtual PayPal Debit Card Transaction"
"Hold for Dispute Investigation","Hold for Dispute Investigation"
"Home Page","Startpagina"
"I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you.","I'm sorry - but we are not able to complete your transaction. Please contact us so we can assist you."
"I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you.","I'm sorry - but we were not able to process your payment. Please try another payment method or contact us so we can assist you."
"IPN ""%s"".","IPN ""%s""."
"IPN ""%s"". %s Transaction amount %s. Transaction ID: ""%s""","IPN ""%s"". %s Transaction amount %s. Transaction ID: ""%s"""
"IPN ""%s"". A dispute has been resolved and closed. %s Transaction amount %s.","IPN ""%s"". A dispute has been resolved and closed. %s Transaction amount %s."
"IPN ""%s"". Case type ""%s"". Case ID ""%s"" %s","IPN ""%s"". Case type ""%s"". Case ID ""%s"" %s"
"IPN verification ""%s"".","IPN verification ""%s""."
"If empty, a default value will be used. Custom URL may be provided by CardinalCommerce agreement.","If empty, a default value will be used. Custom URL may be provided by CardinalCommerce agreement."
"If not specified, Default Country from General Config will be used","Indien niet opgegeven, zal het standaard land in de basisconfiguratie gebruikt worden."
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.","If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only."
"If you do not have multiple users set up on your account, please re-enter your Vendor/Merchant Login here.","If you do not have multiple users set up on your account, please re-enter your Vendor/Merchant Login here."
"Impossible to issue a refund transaction because the capture transaction does not exist.","Impossible to issue a refund transaction because the capture transaction does not exist."
"Incentive","Incentive"
"Initiation Date","Initiation Date"
"Integral Evolution","Integral Evolution"
"Integral Evolution Settings","Integral Evolution Settings"
"Invoice ID","Invoice ID"
"Issuer Liability","Issuer Liability"
"It is recommended to set this value to ""Debit or Credit Card"" per store views.","It is recommended to set this value to ""Debit or Credit Card"" per store views."
"It is recommended to set this value to ""PayPal"" per store views.","It is recommended to set this value to ""PayPal"" per store views."
"Items in Your Shopping Cart","Artikelen in uw winkelwagen"
"Last Correlation ID","Last Correlation ID"
"Last Transaction ID","Last Transaction ID"
"Learn More","Lees verder"
"Login","Aanmelden"
"Looking for PayPal? We have our own tab to the left under Sales.","Op zoek naar PayPal? Dit staat in een eigen tabblad onder Sales"
"Mass Pay Payment","Mass Pay Payment"
"Matched (CVV2)","Matched (CVV2)"
"Matched (CVV2CSC)","Matched (CVV2CSC)"
"Matched Address only (no ZIP)","Matched Address only (no ZIP)"
"Matched Address only (no ZIP). International","Matched Address only (no ZIP). International"
"Matched Postal Code only (no Address)","Matched Postal Code only (no Address)"
"Matched five-digit ZIP only (no Address)","Matched five-digit ZIP only (no Address)"
"Matched whole nine-didgit ZIP (no Address)","Matched whole nine-didgit ZIP (no Address)"
"Merchant Account","Merchant Account"
"Merchant Country","Land webwinkel"
"Merchant Liability","Verkoperaansprakelijkheid"
"Merchant Location","Merchant Location"
"Merchant Protection Eligibility","Merchant Protection Eligibility"
"Merchant Referral Bonus","Merchant Referral Bonus"
"Merchant account doesn\'t have a withdrawal mechanism. Merchant must manually accept or deny this payment from your Account Overview.","Merchant account doesn\'t have a withdrawal mechanism. Merchant must manually accept or deny this payment from your Account Overview."
"Merchant account is not verified.","Merchant account is not verified."
"Merchant denied this pending payment.","Merchant denied this pending payment."
"Merchant holds a non-U.S. account and does not have a withdrawal mechanism.","Merchant holds a non-U.S. account and does not have a withdrawal mechanism."
"Merchant must upgrade account to Business or Premier status.","Merchant must upgrade account to Business or Premier status."
"Merchant reference ID format is not supported.","Merchant reference ID format is not supported."
"Merchants need to apply to PayPal for enabling billing agreements feature. Do not enable this option until PayPal confirms that billing agreements are enabled for your merchant account.","Verkopers moeten zich inschrijven bij PayPal om facturatie overeenkomsten te kunnen gebruiken. Schakel deze optie niet in tot dat PayPal heeft bevestigd dat facturatie overeenkomsten zijn ingeschakeld voor uw account."
"Mobile Optimized","Mobile Optimized"
"Mobile Payment (made via a mobile phone)","Mobile Payment (made via a mobile phone)"
"Multi-currency issue. Merchant must manually accept or deny this payment from PayPal Account Overview.","Multi-currency issue. Merchant must manually accept or deny this payment from PayPal Account Overview."
"N/A","N/B"
"N/A. Address not checked, or acquirer had no response. Service not available","N/A. Address not checked, or acquirer had no response. Service not available"
"N/A. Global Unavailable","N/A. Global Unavailable"
"N/A. International Unavailable","N/A. International Unavailable"
"N/A. Merchant has indicated that CVV2 is not present on card","N/A. Merchant has indicated that CVV2 is not present on card"
"N/A. No response","N/A. No response"
"N/A. Not allowed for MOTO (Internet/Phone) transactions","N/A. Not allowed for MOTO (Internet/Phone) transactions"
"N/A. Not processed","N/A. Not processed"
"N/A. Retry","N/A. Retry"
"N/A. Service not Supported","N/A. Service not Supported"
"N/A. Service not available","N/A. Service not available"
"N/A. Service not supported","N/A. Service not supported"
"N/A. The merchant did not provide AVS information","N/A. The merchant did not provide AVS information"
"N/A. The merchant has not implemented CVV2 code handling","N/A. The merchant has not implemented CVV2 code handling"
"N/A. Unavailable","N/A. Unavailable"
"Near Paypal Credit checkout button","Near Paypal Credit checkout button"
"Negative Balance","Negative Balance"
"Never","Nooit"
"No","Nee"
"No Details matched","No Details matched"
"No Details matched. International","No Details matched. International"
"No Liability Shift","No Liability Shift"
"No Logo","Geen logo"
"No match","Geen match"
"None of the address information matched","De adresinformatie komt niet overeen"
"Not sure what PayPal payment method to use? Click <a href=""%s"" target=""_blank"">here</a> to learn more.","Not sure what PayPal payment method to use? Click <a href=""%s"" target=""_blank"">here</a> to learn more."
"Note: %s","Note: %s"
"Nothing to fetch because of an empty configuration.","Nothing to fetch because of an empty configuration."
"Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.","Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available."
"Notified customer about creditmemo #%s.","Klant ingelicht over creditfactuur #%s."
"Notified customer about invoice #%s.","Klant ingelicht over factuur #%s."
"Now accepting PayPal (150 X 40)","Now accepting PayPal (150 X 40)"
"Now accepting PayPal (150 X 60)","Now accepting PayPal (150 X 60)"
"Number of Child Authorizations","Number of Child Authorizations"
"Open Authorization","Open Authorization"
"Order","Bestelling"
"Order ID","Bestelling ID"
"Order Valid Period (days)","Order Valid Period (days)"
"Ordered amount of %s.","Ordered amount of %s."
"Ordering amount of %s is pending approval on gateway.","Ordering amount of %s is pending approval on gateway."
"Page Background Color","Pagina-achtergrondkleur"
"Page Style","Paginastijl"
"Part of the address information matched","Part of the address information matched"
"Partner","Partner"
"Pasarela integral","Pasarela integral"
"Pasarela integral Settings","Pasarela integral Settings"
"Password","Wachtwoord"
"Pay Now","Pay Now"
"PayPal","PayPal"
"PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Accept and process credit cards and PayPal payments.</i>","PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Accept and process credit cards and PayPal payments.</i>"
"PayPal Balance Manager function of PayPal account","PayPal Balance Manager function of PayPal account"
"PayPal Billing Agreement Settings","PayPal Billing Agreement Settings"
"PayPal Buyer Warranty Bonus","PayPal Buyer Warranty Bonus"
"PayPal Debit Card Cash Advance","PayPal Debit Card Cash Advance"
"PayPal Debit Card Withdrawal from ATM","PayPal Debit Card Withdrawal from ATM"
